Time,glTSjfm,nhTSjfm,shTSjfm,cetTSjfm,amoSSTjfm,satlSSTjfm,ensoSSTjfm,neurTSjfm,seurTSjfm,arcTSjfm,nhSICjfm,nhSICsep,shSICmar,shSICsep,nchinaPRjja,yrvPRjja,ismPRjja,wnorPRjfm,naoPSLjfm,eapPSLjfm,scpPSLjfm,eurPSLjfm,samPSLann,atlSICjfm,atlSICsep,pdoSSTjfm,nppc2SSTjfm,nppc3SSTjfm,AMOCann,traBO,traBS,traCA,traDS,traDP,traEC,traEU,traFSC,traFB,traFS,traIFC,traIT,traMC,traTLS,traWP,alpi,mhfATL30,mhfATL45,mhfATL60,mhfIP30,tripol1,tripol2,tripol3,amo1,amo2,amo3,labSSTjfm,ormenSSTjfm,gyreSSTjfm,ginwSSTjfm,glomaSSTjfm,amoSSTmjjaso,stratZ50ndj01,stratZ50ndj02,stratZ50ndj03,stratZ50ndj04
1368.5,13.5770406723022,10.0385913848877,17.1154823303223,6.46735191345215,20.218945329258,19.2356907832131,27.3042700798741,-1.79058170318604,8.80310821533203,-9.40546989440918,8993173,5057225,4045397,16545726,2.85315346717834,5.96050977706909,8.24175643920898,2.60858702659607,-11861.8,-1987.4,3132.353,225.2837,-2.5546875,3583374.75,1239084,26.0110938451862,11.1110508676734,6.93080323159446,24.4208185388715,3.28910475239313,1.294218241969,-2.08645193042301,-2.63749106851267,121.105066534276,0.115622866894211,19.5045569097533,-2.0635289943968,15.5090112146314,-2.4716806935349,5.39706720088527,-19.4233918530653,-29.601164588418,-2.5233442992042,7.93790853235013,2896459.80857708,1.23109033938362e+15,835917349391126,543966584097844,505590256673679,16.9511587923272,27.254594001907,23.1679401495741,25.7069350339683,21.679156385978,9.81302523832612,3.84549383491135,5.99914708036355,7.20037687918857,-0.883246789526694,18.7748204425887,22.7214306705505,-1410.507,-1087.687,1751.38,97.81374
1369.5,14.0042171478271,10.8057432174683,17.2026920318604,5.90737581253052,20.408647754311,19.6876903770783,27.6478524182608,-0.113627694547176,9.82958507537842,-9.22270488739014,9210305,5510583,3662122,15877175,5.54488277435303,5.95016956329346,6.59093046188354,2.84713912010193,222.0846,2793.235,2754.636,-1230.089,-7.262939453125,3468997,1062034.75,2.59718114489282,-7.71072415597981,-15.1749943776333,24.1200050851991,2.66519656357807,1.33854044581831,-2.3582875543854,-1.78050426154817,121.667496471743,0.1108726404822,18.6299099562479,-2.0998287320309,15.4256122885542,-1.68871829903377,4.74095264624134,-18.7166223262481,-28.9256250534452,-3.4680554864541,10.1528452318318,10912986.5362929,1.24032894202875e+15,835861474008917,500868196672656,451254404532415,16.4574833621096,27.5194485111637,23.3039527081257,25.834464891567,21.7522670622922,10.16614219705,3.72512505523949,7.0237184059685,7.10650117757721,-0.421363457210976,18.8342569743807,22.8313303720831,227.1909,-536.6068,-627.7427,-375.323
1370.5,13.9811935424805,10.6689291000366,17.293436050415,7.30789756774902,20.3471879678502,19.4983322076985,27.8773746935062,2.24966192245483,9.76334667205811,-9.72850131988525,9193798,5075318.5,3799764.5,15720866,5.61068820953369,6.97628831863403,6.75118160247803,3.30850195884705,7075.686,-5642.28,1938.745,5955.736,-7.55609130859375,3597671.5,1464667.25,1.12930987351022,-9.76718966742636,-2.7109111560813,25.2901260852459,2.90738702121756,1.35207598287361,-2.39479047186754,-3.17080499363133,119.203173249789,0.110290784972304,22.7103811092326,-1.28920535721037,15.9528513732148,-1.83052719822593,5.42870888710074,-17.8514226906229,-29.08608405402,-3.88907768823587,9.75848094605781,8182917.17163728,1.275227511443e+15,898958619290710,499484004708921,509769895126399,16.4410873624053,27.7454151153503,22.9145680904924,25.6812193861823,21.925363593827,9.94936009479229,3.85726223715835,6.04405052003715,7.16434577992744,-0.697344958817792,18.8740445702252,22.9342155861979,-5006.771,1966.446,1124.946,-191.916
1371.5,14.0535640716553,10.7608633041382,17.3462600708008,6.30829000473022,20.4588047883813,19.3227218704837,27.9724201547888,-2.2065315246582,9.3587646484375,-9.05989551544189,9298580,5086726.5,3628445.25,15331920,6.06404495239258,3.63949108123779,9.85779094696045,3.21179437637329,-4101.326,-2956.277,-2511.084,3916.132,-4.9315185546875,3833051,1495275.75,-7.48755875571351,0.539231429546898,11.7772692678098,24.9429040448547,2.70426701142232,1.3282367872147,-1.85583812492185,-2.57819254121495,120.689971875607,0.107910578665398,16.0254944229272,-1.64665131556374,16.0787623848727,-2.19954000943133,4.6216679706717,-20.2161068199168,-31.1739482984776,-1.51511070886921,9.39303356339373,13256105.9970104,1.22453745016007e+15,909925022164783,526038961550196,254216394183269,16.1813797525239,27.7972476086152,23.0527969348286,25.8101398748646,21.9579620565153,10.0377627508184,3.74551414273504,6.48167663713674,7.552471741198,-0.364106224305741,18.8726405261826,22.9944132805851,3068.281,-833.7698,718.6993,88.25925
1372.5,13.8580827713013,10.560115814209,17.1560668945312,6.34625577926636,20.4346071860743,19.4602268186387,26.9455634979073,1.31202876567841,9.05561923980713,-8.95106983184814,9228409,5267270.5,3684232.75,15368096,5.61278533935547,5.3906135559082,8.07348442077637,3.73070788383484,6322.82,-3920.447,3361.607,-2391.181,-8.11236572265625,3750401.25,1189378.5,-24.765694614446,-6.03381677584951,-0.90014025440987,26.3958287006909,3.26427345928571,1.29641598773592,-2.13957961681882,-3.13046737550671,120.420566701432,0.0802530643385974,8.00528940154743,-1.33140554506575,16.1990614799459,-2.42429601663033,5.22441951938343,-20.4831367825224,-28.9839646273774,-1.3594501738365,9.69325004125961,0,1.32402874646903e+15,892323174098097,511770261778137,670082814389436,16.0623952687445,27.055894815109,22.892963571156,25.6781669831815,21.9572556213061,10.1065453995726,3.89435032314798,6.29025585288572,7.68947795283161,-1.31384426859279,18.7691852840456,22.9158500058609,1340.284,-915.2429,-125.6169,-793.1126
1373.5,13.8630304336548,10.4477672576904,17.2782783508301,5.26896238327026,20.2910010627216,19.8386844448129,27.4881203253853,-2.21649265289307,9.19188594818115,-8.85841369628906,9006760,4836196,3357616.5,15376142,5.671471118927,6.86020517349243,6.5192666053772,2.83010697364807,-9947.725,1670.96,394.2903,967.4854,-4.46368408203125,3666144,1138951.875,-4.57640326027648,-11.1558232116074,-10.0869065820622,25.6178169205633,2.78976938863466,1.38995835518799,-2.10639470360241,-2.34759706925453,116.898115032151,0.0817833865954375,16.6924372078161,-1.90460390529468,15.9747546070531,-2.07448186726201,4.88369014396739,-18.3061368181344,-31.9919040867281,-4.1491923774882,9.80147449362762,7422529.94561714,1.29164803544899e+15,885732706232198,537069445688945,429650038771953,16.4094108734484,27.6258119289177,22.8875388498126,25.4828059626724,21.815915290939,10.0663931276997,4.14587875643493,6.15578288857238,8.24767676703952,-1.14842549479657,18.873277983588,22.7315399076916,-816.9962,-1243.843,-39.88316,458.6542
1374.5,14.1275758743286,10.8344497680664,17.4207096099854,7.54616594314575,20.4220659593261,19.5506114486449,28.5872042089298,1.42118513584137,9.60945224761963,-8.36979961395264,8731654,3850141.75,3946286.5,15724131,6.3002347946167,6.43685579299927,7.53177118301392,3.81062984466553,-421.636,-1630.417,-467.1735,827.3342,-5.89263916015625,3635084,1149553.25,-25.93560676042,-4.30614836727172,-5.05789722115313,26.8086018515639,3.24182696954399,1.30828807758152,-2.17875065330889,-2.80752653098235,119.491341911778,0.0777199358024263,16.6516346496963,-1.65525244078314,15.8307412055045,-2.36814003744221,5.26041190446027,-18.5932000736163,-29.9049230538406,-2.90951178728954,9.6583057509298,13093891.1834802,1.3291378320759e+15,908281164890663,552207741222410,320190625787982,15.9594106131018,28.3836497030055,22.5106409216682,25.7421882022504,21.8425368946518,10.2581526876954,3.95209486858796,5.95880369100922,8.03980978685512,-0.853642144091659,18.9077883648903,22.9930044097087,-1383.268,3529.697,-246.6016,488.9575
1375.5,14.090479850769,10.9423494338989,17.2385997772217,6.35098695755005,20.4759241464779,19.6794978523306,27.6334646104045,2.01338696479797,9.85630798339844,-8.70802974700928,9027352,4816964.5,4137048.25,15836404,7.04677820205688,6.79536104202271,8.62253475189209,3.11301517486572,-109.8956,55.50761,-1454.38,-2980.352,-4.89068603515625,3800396.25,1369098,-48.0603798984502,-8.53209631144371,-9.19002104615303,25.5270111804695,3.07871221826701,1.39030680511323,-2.32799049196467,-2.37955304653091,119.317555902415,0.102360141169437,9.07668866629151,-2.01102388412015,16.0053301262262,-2.16008809619524,5.20032714203755,-19.0704273609901,-29.3654352906642,-1.61932153700658,9.91497945889309,12782561.1224188,1.29730783153602e+15,832336396521486,559867949117337,414802026298207,15.5933189811424,27.6535700700169,23.0351575252321,25.8770852369043,21.8006032720362,10.3105647790779,3.68353903181503,6.42611555629576,8.05495049668697,-1.01818532414737,18.8155168443484,23.0617045102608,899.171,-1429.499,379.4143,721.6946
1376.5,13.762261390686,10.42116355896,17.1033420562744,6.79866695404053,20.4590562059029,19.4004518780305,27.0254189033005,-2.36627697944641,10.7535886764526,-9.17648887634277,8994152,4738542,3786369,15938127,5.19413137435913,8.65133666992188,7.2851095199585,3.08717131614685,-7621.788,5106.884,-2357.103,1144.801,-6.383056640625,3755017,1177489.75,-44.8209267216109,-22.839990337923,1.36466878470548,24.4108989485953,2.79865758682088,1.3756239999191,-2.04786924960829,-2.02598630722516,117.435329805041,0.127866875485768,17.9160786253944,-1.69634075115091,15.8406075891829,-2.10376144094263,4.29231344189525,-19.5265553780321,-27.8220464279433,-1.97306632366779,9.07712602282639,10467416.3659686,1.28293928297742e+15,850527048008169,520526054501585,535404832791750,15.650932387704,27.2758716769649,23.4041190446749,25.8694871582486,21.9968112045125,10.0297109386153,3.95758899600389,6.34788098071069,7.73997919110616,-0.760899692932571,18.8516096335289,23.0972238788292,3424.575,-3254.104,-278.4782,106.2448
1377.5,13.7748785018921,10.4297580718994,17.120002746582,6.18241500854492,20.4142733323573,19.4625945316322,26.9981297109407,-0.255310773849487,10.4728412628174,-9.38205146789551,9238493,5109810,3703961.75,16465546,3.88364553451538,6.24419832229614,6.87458753585815,2.82174324989319,-4492.978,3450.25,-1306.978,-2322.326,-5.71099853515625,3611944,1235019.125,-27.0208390217181,-4.42584603993333,17.6635440016146,24.6420883980458,2.70218087412533,1.3515658497002,-1.8082514488838,-2.53131047119804,121.229034877005,0.101313954290249,19.6764432893109,-1.50348480415147,15.8559306162674,-2.24920492060063,4.38871465541881,-16.5302607639041,-26.5775850804736,-3.99251539136147,9.32998658696085,6453078.62999552,1.2698834538017e+15,835175069154139,447092944240899,636253487169866,16.1600413462225,27.131054863015,23.4249270913433,25.6525606652859,22.0391791816391,9.98393846889765,4.1299387379806,5.6668041227608,7.69541051705787,-0.980226699915147,18.7902947796067,22.8936938669739,1412.628,880.5471,1120.186,-103.8943
1378.5,14.0937366485596,10.8938112258911,17.2936496734619,7.33719921112061,20.4294225071346,19.6637979803303,28.093701888367,1.2265373468399,10.0905332565308,-8.73085975646973,9191339,5152251.5,4114768.5,16684551,4.8050012588501,7.93257856369019,6.15440511703491,3.3884699344635,4683.092,-3548.032,-824.4496,1156.83,-8.03485107421875,3847050.25,1344264.5,-37.4665719561866,1.07505081686808,11.925462459041,24.6796540948607,3.03970268055154,1.28434707239217,-2.12938746066849,-2.64355806712048,119.657617988094,0.132479185094624,18.4279721624381,-1.59612322270268,15.8229930772838,-2.19109159534709,4.95407223639979,-18.1456557665256,-29.9144446305877,-3.93190843893957,10.0389086240413,11220612.6303844,1.28038299642103e+15,832176520532078,526107099168172,499385459441723,15.7986017101715,28.0035202919643,23.0626413374651,25.8260340733139,21.8832332342176,10.052665752617,4.18559772417226,5.39043521332422,7.70271618983478,-1.16373504963622,18.8724896528472,23.0608801570125,-3260.773,3543.374,100.5466,-12.34845
1379.5,13.9626722335815,10.7064599990845,17.2188911437988,6.51751518249512,20.3828295635495,19.5594170384089,27.7723100184449,0.681600272655487,10.3747186660767,-9.15588760375977,9050668,4531806,3613579.75,16142180,4.50655174255371,5.35435724258423,7.23782873153687,3.35265302658081,-5062.954,1013.2,-6825.135,1432.807,-5.9227294921875,3722682.5,1398147,-30.0393078297344,12.1447623433468,10.045100550431,25.0463315915608,3.00486510401867,1.32284360403037,-1.84649582763863,-2.47920591136522,118.748096805199,0.104420407201412,20.1797699191667,-1.73154277357987,16.109391222433,-2.46943062923812,4.65039840188199,-18.0364286882106,-29.5815557359502,-4.59131130991324,9.01180448183878,12867782.5284046,1.28433090441456e+15,865337990998032,509310739782756,580303789256218,15.8796622222799,27.7445058513577,23.0679272175523,25.916014616022,21.8626425723936,9.85310040581306,4.08737859383603,6.03594422662834,7.51128501739076,-1.24707009579617,18.8731899224259,23.0620649069238,2136.248,1105.285,-2145.22,1112.422
1380.5,13.8708486557007,10.5747985839844,17.1669006347656,7.3627781867981,20.3181556455538,19.6390648217656,27.1922460664686,0.880533337593079,10.2189378738403,-9.5581521987915,9117034,5063249.5,3823678,16117184,4.67032861709595,4.75473785400391,9.609055519104,3.73218941688538,1758.479,1764.012,3446.942,3061.015,-6.312744140625,3679632.75,1208729.25,1.69659485938714,7.78885837996403,8.42047199994706,25.3660862232049,3.06605355214197,1.31114643381788,-1.79383533536272,-2.68041735662532,119.939622762151,0.118770903944309,15.5911398880972,-2.38597496010639,16.2977269459676,-2.60445041950682,5.40528536494005,-18.0826510880192,-28.7429449632975,-4.15061133872265,11.0257757821182,763734.450426682,1.28121738238976e+15,810116084474902,524940574448252,528811105997749,16.3473588023571,27.4162522320474,23.4240867248185,25.7184153572295,21.9126786154981,9.90026142377428,4.00282909016387,6.04734944693344,7.49681178427771,-0.196975078417247,18.8328065755916,22.6570296069991,343.8921,-1053.953,-886.6646,320.3142
1381.5,13.8446931838989,10.5485019683838,17.1409111022949,6.47273778915405,20.2342829199252,19.7519829049229,27.4134344108764,0.690166413784027,9.66913509368896,-8.95464324951172,8906240,4735058,3786568.25,15699919,6.28268957138062,6.28173732757568,7.88244533538818,3.64794158935547,4990.949,1793.813,-3251.423,-490.2911,-6.66412353515625,3726723.75,1091379.625,1.15655091804268,9.05405270359924,6.35923306782801,25.2479506594748,3.30708107190075,1.36271202174161,-2.10278137676252,-3.04338014774479,121.22584773533,0.110398060492557,13.5864735657313,-1.64047841343034,16.1340717748829,-2.55942132333992,5.31521643078659,-19.281143180681,-28.7779248047421,-4.32144032007959,8.92711927850376,4612980.60190809,1.2751097987553e+15,832563072085438,482362090787229,581864754921867,16.5539821862214,27.3990367682423,22.8855301283296,25.5992262828908,21.9251807152755,9.69419708567372,4.14129868219444,6.33267335396054,7.26680327599632,-0.36621224151943,18.8003556844347,22.8885673174431,-1880.151,542.0236,2660.289,-1019.47
1382.5,13.7439203262329,10.3482284545898,17.1396102905273,4.21751499176025,20.4094227009835,19.4881344937912,26.9540993410222,-2.26384615898132,8.57001876831055,-9.32416534423828,9110439,5355984,3463601.5,15757376,4.07042980194092,6.92971467971802,6.6984167098999,2.2136082649231,-12894.36,692.5139,985.5831,-2255.905,-5.20550537109375,3480440.25,1299137,12.1330831155554,18.6868583177619,6.74285371990342,25.7286302247179,3.0162030336208,1.37033330635917,-2.26610707546262,-1.73636490090187,121.711616142023,0.0829080861510899,17.8200597525791,-2.3716098670633,16.2440690576183,-2.11764877379832,4.92230796162047,-20.0413357403801,-27.6592856934047,-2.09213074201933,9.49003670530945,2005987.9325029,1.25355258069701e+15,870895066347991,515708793655707,684272723409278,16.7633441988714,27.0463893177491,23.1744490603107,25.717849526555,21.989284031248,9.96121932283475,4.06784665574785,6.64239053480974,7.58874958197417,-0.19412898128076,18.7614168188964,23.1023735623364,3445.885,-2289.681,-427.3371,99.03711
1383.5,13.8528909683228,10.4876012802124,17.2182102203369,6.79583883285522,20.3876733066572,19.4825006504642,27.0810049292373,1.34754741191864,10.9936618804932,-9.10299205780029,9069927,5092206,3324434,16397881,4.33310747146606,4.59347772598267,9.5977611541748,3.24858212471008,-373.0105,7534.822,-2579.991,2080.325,-3.98956298828125,3638201.75,1074342,34.0151243604121,11.1755425813971,-9.14020840551112,24.2972741565855,2.74527265627769,1.40378120773018,-1.78069318945497,-2.30058360695864,122.268022661725,0.106253544863135,22.1526730704897,-2.13702019199288,16.0271133340476,-2.35134978893557,4.7359264813117,-19.7185483003506,-30.7500433846671,-2.59569643022516,9.96470740453914,5166542.12045655,1.24001291228653e+15,843440259891520,521926163077030,418469023193085,17.1574434563842,27.2876871268015,23.4296836537156,25.7955917719653,21.9973876194648,9.87403557644144,4.29491748140328,6.44447750619505,7.71823045240673,-0.463072077512725,18.8418305513444,22.8025673882284,3004.414,728.7575,-412.3847,344.7722
1384.5,13.6887636184692,10.3184061050415,17.0591220855713,5.84308338165283,20.4145064346728,19.7963544497788,26.2231691137864,-0.0354416780173779,9.31126976013184,-9.36196899414062,9077126,4959387,4128492.5,15870084,5.25049352645874,3.94280648231506,8.33183765411377,2.96024394035339,3455.114,-719.9031,749.1516,-1730.259,-7.09619140625,3509003.25,1318677.75,19.5220704748031,7.30394214650461,3.23270075411169,25.3450542002872,3.2577647421801,1.3253792565146,-1.87677536445328,-2.35876186513598,118.732247398135,0.108881005367979,17.7318622235867,-1.49427642896879,15.8176357123854,-2.73552028520255,4.2565250887084,-20.2082734378643,-27.8730397466867,-1.38467992029692,9.26987985040125,2429703.36679071,1.24430284053129e+15,845837311523294,467896860506923,593913020002569,16.9968921743624,26.4997646661771,23.2149946967945,25.7590612116695,21.873943415779,10.1068084816195,4.44116968556285,6.02412192577356,7.91616671878867,-1.27901687057262,18.7143160563062,23.0149927041147,2939.116,-2021.427,-192.3376,-320.9513
1385.5,13.8156862258911,10.627251625061,17.0041027069092,6.55030870437622,20.2783296486437,19.4459386474024,26.6658962906447,1.4861044883728,8.78411769866943,-8.91995048522949,9108098,4824282,4844268,16480808,7.43617630004883,5.87586545944214,7.02509260177612,3.22937965393066,7371.618,-8786.297,3456.556,-1573.046,-9.0997314453125,3817325,1518777.5,38.1342258534159,8.96609524378889,-1.72691686824547,26.6013097145647,3.72247742933703,1.30705020020596,-2.24636758588019,-2.90433114470007,121.479855021938,0.0686571945025321,15.2492366186528,-1.06561487429153,16.0817322455246,-2.77048618828655,4.85678646560337,-18.6066091851261,-30.3339906993881,-4.065997315235,8.37268637087416,1805087.3618036,1.28894557559005e+15,848555140663042,504383952238773,693982283131123,17.3913425194052,26.8681869143075,23.2253016926402,25.4907855686719,21.8489773110682,9.97378681459808,4.17933318723748,5.46445858476381,7.91625388395652,-1.53605052184348,18.7688947379279,22.8970712360918,153.5591,687.9268,-101.7429,-462.705
1386.5,14.0912008285522,10.7674331665039,17.414945602417,7.15293216705322,20.4096919087966,19.4709101697728,28.4222755418822,2.03532719612122,9.91232395172119,-8.67306423187256,8924316,4830796,3792207.5,15425898,5.56729888916016,3.79863429069519,8.56181907653809,3.07521986961365,1767.656,206.4289,4293.181,1029.266,-5.1351318359375,3756944.5,1104240.5,47.8141534865069,3.97652151594493,-9.35820704184052,25.1953593398373,3.30515308725918,1.5472023486621,-2.272421604113,-2.77146306530167,118.444070655085,0.098834096652944,21.9418871035427,-1.75317313956543,15.8909450493199,-2.58127821339793,5.15630504365451,-17.8719382194525,-28.9363686530968,-3.71026769037527,9.60291158421786,2768538.78512954,1.28343543380453e+15,832528325019276,557871351516076,367943844937027,17.3314768927583,28.2624669398686,22.8572621119822,25.9681840133609,21.7773956181565,10.0124992060194,3.99524041587776,5.92321678388135,7.7413709394244,-1.07956614595379,18.9646863602147,22.724842982859,-2359.01,-265.2584,-1787.818,45.87817
1387.5,14.1112680435181,10.8041877746582,17.4183673858643,5.31896877288818,20.3579944118268,19.7813710141142,28.0641621006054,0.70184737443924,8.74317932128906,-8.1105375289917,8714263,4247092,3332408.25,14906604,4.20300149917603,3.61712837219238,9.17998790740967,2.55769610404968,-5110.053,-1801.823,1219.32,-4747.249,-6.26416015625,3734297,1559848.875,14.9548769131003,1.10350055328416,5.34299819362117,25.3834472631992,2.97771194070566,1.36378026459543,-1.62168925349336,-2.39238343766919,117.876445420513,0.0911584486668642,19.551840083843,-1.96894037484112,15.5521760204267,-2.72004396206127,4.52155007861944,-19.029131873575,-28.4137433340893,-1.71084855748495,9.44006141204542,11412619.5735022,1.26335408137081e+15,803807286563298,518869553633396,421339265751229,16.755131865975,27.8713655789627,23.271158042085,25.8010614562716,21.6563079077434,10.1609163648989,4.05481743811758,6.06395767530584,7.78593167587884,-1.39347343343894,18.9775263680849,22.6624271674172,-901.6874,1449.243,-378.7705,-401.8117
1388.5,14.0262622833252,10.8433380126953,17.2092037200928,6.87632656097412,20.3837929585327,19.7765545298076,27.1374091237094,3.28854990005493,10.2822036743164,-8.06997776031494,8489431,3757970.5,4317069,15515286,4.54811763763428,4.90129041671753,7.63041973114014,4.04026365280151,12665.52,2409.187,1878.751,-1681.144,-5.98321533203125,3834189,1353559,5.72296273892619,6.94323783886097,-13.1371571334678,24.1206941502943,3.29099599565275,1.33950200326054,-2.01198424706872,-2.81335168363621,115.84730540076,0.118675519809655,13.0448722831191,-1.18322109184449,15.711363345769,-2.61708388041264,4.5505206684208,-19.6207257724099,-29.2057028736545,-1.31210305312357,9.36216493300155,519971.093452388,1.20506272263287e+15,799322484147285,496169773229247,445472733868734,16.7986903355156,27.1450441541894,23.2155236171707,25.6106835235471,21.8695726469071,10.1717865623599,4.0939448552766,5.4049270435027,7.54121595828331,-1.38283423968665,18.8538116528603,23.0301244243946,1621.571,1462.79,655.0079,-771.2883
1389.5,14.1507511138916,10.9487400054932,17.3527984619141,8.18605518341064,20.4940825052645,19.7834703771672,27.7905531249203,1.86833560466766,10.5934057235718,-8.32865047454834,8662326,3981318,4024013,15319481,6.12429046630859,7.70518684387207,8.86896514892578,3.89234185218811,4826.149,-2097.131,-4675.36,6975.649,-6.9462890625,3806777,1477988.625,-0.282100148738825,6.21602282123009,-2.7898325957343,25.1557261887186,3.11824245241711,1.36106109538673,-1.89073158934915,-3.68717541965617,116.989695710286,0.0976598361506214,21.4315385045968,-0.999632362839992,15.8111253494042,-2.59902961891912,5.11085623197875,-20.8365005541612,-29.1661462396292,-0.860465838882047,9.01111972697819,11507586.2934756,1.24152340851699e+15,850615499206505,519954609896276,352171632599430,16.6366934177546,27.6581932245036,23.2864241884541,25.8820974849747,21.9312439008591,10.1699377580548,4.17923108184319,5.48950077301042,7.75843983383059,-1.30275798433499,18.8900121776204,23.221817596082,893.7393,1263.254,845.2944,-803.7682
1390.5,13.9324684143066,10.7750558853149,17.0898990631104,7.20123624801636,20.4318178488378,19.8401056868314,26.9210689244207,1.74839329719543,9.98781108856201,-8.67600059509277,8999303,4716549.5,4372340.5,15717694,4.69742441177368,5.74125146865845,7.16956567764282,3.39476990699768,8414.227,-3783.588,-3240.487,-577.4804,-8.51116943359375,3795426.75,1334231.25,0.459424419870083,-6.7471223764891,-12.256397972305,25.8004528628355,3.04356169534612,1.23942508193777,-2.09490221600716,-3.18253841435041,117.9153514281,0.0819145337300944,19.7036379198281,-1.55745147588738,15.4050330016793,-2.18796535253775,5.51438670066976,-18.7349815594551,-30.1946162747915,-3.21494828315779,9.33501521327815,5584245.61837565,1.28474702221688e+15,831620213421859,530351252573954,540271505570549,16.7247817988713,27.1039226318878,23.6634632051878,25.8757574208522,21.9420709765749,9.95290805647757,3.83888330852803,5.91852697667443,7.41665993605793,-1.11197345067879,18.8731531761961,23.0503756913442,-1152.498,-865.1241,-1130.782,284.5566
1391.5,13.832986831665,10.4497957229614,17.2161769866943,4.26310348510742,20.6395131465893,19.6929693997556,27.7701963026045,-1.67829263210297,9.24503517150879,-8.81335544586182,8994696,4688727,4467328.5,16373962,6.70956468582153,5.14474058151245,8.07558345794678,2.15119385719299,-15610.37,-5802.505,-6143.946,-6357.998,-4.43310546875,3682664.75,1277392.5,-20.2449416514483,-1.17074345371196,-2.78857465068277,24.8860991824607,2.82380567862822,1.38591396079353,-1.63530562252762,-2.21194405021273,118.885811316634,0.0926148668734774,15.5502295894472,-2.08736693284851,15.3578550090337,-2.5591959559512,4.4707679708419,-20.0006031683752,-26.4259078508623,-1.67619424040883,8.92632967907187,6343336.8732676,1.23209281373297e+15,902697952799495,523576458464249,348957524332892,16.3584389776804,27.6151904524928,23.3133536869742,26.0426633745404,21.9664015723436,10.3387163722057,4.19448052251195,6.21742573467838,7.97145410752693,-1.22859165874244,18.8403059432177,23.1366817289257,2233.663,1310.979,609.3669,-36.39532
1392.5,13.8484239578247,10.4011735916138,17.2956943511963,6.08995246887207,20.527299295418,19.8901877238894,27.4263482841464,-2.23119425773621,9.85473918914795,-8.80514430999756,9116804,4201415,3905014,16564944,4.13065767288208,4.20438385009766,7.22194480895996,2.8192937374115,-8183.195,5625.958,2276.331,4030.414,-4.9090576171875,3680162.5,1186053.875,-26.3650203317127,-15.0738916632685,9.26625177627488,23.6902107277015,2.17341379028141,1.30566665625335,-1.16964138815997,-2.40022989486458,118.508476753664,0.123277559672469,21.048379268371,-2.2492081420069,15.4444221990665,-2.29120426674211,4.41222440096632,-19.4833036836491,-30.3233487678552,-2.51888759874112,9.33862681309695,7417140.08203993,1.2146737552418e+15,770465620889706,501771469776464,461691870928886,15.9864683568132,27.5009213771164,23.3275784874274,25.9666695913032,21.9472232356131,10.2070014719847,4.28933998375438,6.06918441287238,8.04602691624174,-0.185090326981638,18.8779592622638,23.1505443848962,2479.054,-1030.912,1605.911,894.5408
1393.5,14.0547380447388,10.725606918335,17.3838787078857,7.10266017913818,20.3211007854153,19.8652950508078,28.0166541251246,2.11780571937561,9.72170066833496,-8.52292823791504,8790346,4163375.25,3969689.25,16424511,4.15339612960815,5.35048055648804,7.3745379447937,3.70284247398376,5109.917,-221.5666,1292.068,-5210.4,-6.49468994140625,3782384.5,1223303,-24.5184477216059,14.0329703261221,2.82051228558194,24.2751820306076,3.40949917677041,1.35800469618059,-1.78403108450321,-3.18180491107248,117.675498737791,0.10868025051021,11.7292970113402,-1.55009701466847,15.3772696434923,-3.00427773605676,5.02412737455286,-19.3311842072261,-27.3043593856432,-1.31511894492987,10.6392395931445,7807557.5217646,1.2459128450761e+15,740568981192187,484266094128333,489161043846421,16.1942645321921,27.8465884385071,22.9604533670829,25.6977847077177,21.8146488870509,10.0850482583889,4.70503831380092,5.89981180641759,7.70795803489412,-1.10807490508885,18.942475314958,22.782145557504,-658.4319,-80.30125,336.8163,-25.25799
1394.5,14.014965057373,10.6440458297729,17.3858871459961,4.8622989654541,20.4246489888663,19.538064898628,27.8424713063606,-0.324307292699814,8.70774078369141,-8.43456077575684,8899787,4437105,3558760.75,16157338,5.9281792640686,4.79899883270264,7.63573217391968,2.3971951007843,-7476.843,-4258.53,-3218.725,-2576.707,-6.9432373046875,3796984,1422100.875,-38.0523841119511,17.9570093061958,1.82349155680422,25.1710014129035,3.54849243252318,1.30593743830676,-2.03151684873245,-2.68202741180108,121.126504663293,0.0761661634083082,19.4940291567132,-1.30470084297936,15.7267362024423,-2.83536135077988,4.62269582183774,-19.514205552512,-30.0375886563987,-3.55180923168685,8.87059873355686,11915519.1127886,1.27286418044334e+15,807646404938911,485991802202760,443866349755768,15.8947640114056,27.8029291744222,23.0886223678943,25.6660672736597,21.8581238146654,10.2450118716442,4.32785006128275,6.33949543030009,7.80383798370384,-1.46335346360231,18.92965368369,23.1093143786689,5477.303,145.1012,-553.298,120.3
